id,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,isBrick,isConcreteSlab,isPremium,isLowQual,isApartment,isBlock,isTenement,age,predicted_price
a5d9e10f6c6ac706b85052c4affb3bf9,38.0,2.0,10,10,52.2674,20.9689,4,15.0,0,0,0,0,0,0,0,1,1,1,0,1,2900,1,0,0,0,0,1,0,50,3052.1478506014155
6f7eaedd688be2711cf5484eadbcfd5b,66.0,3.0,2,6,52.3220293825224,20.9705183890546,10,13.0,0,0,0,0,0,1,0,0,1,1,1,0,3550,1,0,0,0,0,1,0,22,4164.096023809525
4548e1b1d003e5770ad44e636cf542b4,38.8,2.0,12,15,52.2409541,21.0024366,1,50.0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,0,0,0,0,0,0,52,4119.261235195949
eb1a4149ee6b5cfdae365ee7a1ec78f7,45.0,2.0,3,4,52.2292228,20.9905847,0,51.0,0,0,0,0,0,1,0,0,1,1,0,0,4600,0,0,0,0,0,0,0,60,4286.858798487682
e86792af69167c3c367c7bc41506a7f2,46.0,2.0,5,8,52.2296756,21.0122287,0,113.0,0,0,0,0,0,0,0,0,0,1,0,0,3100,0,0,0,0,0,0,0,63,4338.068270463115
de43152fc197a510c6ab697fa3bc016a,48.3,2.0,10,30,52.2322039418626,20.9876311329433,1,66.0,0,0,0,0,0,1,0,1,0,1,1,0,2600,1,0,0,0,1,0,0,47,5283.658944475543
947be37d94e1fbc13c8bacfa51067eee,80.0,3.0,4,6,52.2364162090215,20.9851010046921,1,66.0,0,0,0,0,0,0,0,1,0,1,1,0,6000,1,0,0,0,1,0,0,16,8433.466914772727
a8b52e22ff76996847663764e887eefe,56.0,3.0,2,10,52.2785,21.0107,5,1.0,0,1,1,1,0,1,0,1,1,1,0,0,4500,1,0,0,0,1,0,0,0,4981.399333333333
bdeecc95798f4b211da476607d6b3a51,35.0,2.0,2,4,52.1328,21.0526,11,13.0,0,0,0,0,0,1,0,1,1,1,1,0,2600,1,0,0,0,1,0,0,14,3301.003739938265
a2cede48e62bcfd5b40f05488e3207dd,39.0,2.0,4,6,52.1873218,21.0245528,5,20.0,0,0,0,0,0,1,0,0,0,1,0,1,3400,0,0,0,0,0,1,0,59,3176.645119595892
4c07f58b39b74e8dfbf388ba3195c6ae,28.0,1.0,4,5,52.2463,21.0056,1,46.0,0,0,0,0,0,0,0,1,1,1,1,1,3300,1,0,0,0,1,0,0,4,3827.5058652597404
92c0f5e5472452b51a94ab90bb57eee0,60.0,3.0,1,7,52.194157,21.0346955,4,4.0,0,0,0,0,0,2,0,1,1,1,0,0,4500,0,0,0,0,0,0,0,4,5431.143663171112
e1633e115582da72595383a4ffd9a010,68.0,3.0,1,7,52.1950258,20.9853377,4,14.0,0,0,0,0,0,1,0,1,1,1,0,0,5200,0,0,0,0,0,0,0,18,5269.544271005812
f32a912d5593aeb1cf671ccc847abb88,104.0,3.0,3,7,52.23587837,20.98785693,1,79.0,0,0,0,0,0,0,0,1,1,1,0,0,15000,0,0,0,0,0,0,0,3,10663.34734848485
c0d03834c9762c2e857f59a8ed4161fe,93.0,3.0,6,6,52.19247284,20.98733699,4,16.0,0,0,0,0,0,1,0,1,1,1,0,0,9000,0,0,0,0,0,0,0,4,8463.128357268337
c43c560142d35c39665492d0de60511f,46.6,2.0,8,8,52.1439,21.052,10,36.0,0,0,0,0,0,0,0,1,1,1,1,0,3300,1,0,0,0,1,0,0,18,3472.6081980864433
40b0b8bd83ed71137a16475b14202b5b,53.0,3.0,3,5,52.2208631074233,21.246734183933,16,4.0,0,0,0,0,0,2,0,1,1,1,1,0,3200,0,0,0,0,0,0,0,5,4736.7812020913725
699ce2b2510d2b02481c5cffc09aac38,40.0,2.0,7,9,52.293506583266,21.0480571135882,7,31.0,0,0,0,0,0,2,0,0,1,0,0,0,2700,1,0,0,0,1,0,0,30,3390.3671932539683
66727d7f3dc72ea90f996adeeacd668a,37.0,2.0,2,4,52.2523081762512,21.0649631031998,4,8.0,0,0,0,0,0,0,0,1,1,1,1,0,3500,1,0,1,0,1,0,0,1,3699.3505347773093
4c70984efb114c10ff496a4f4936d756,56.0,2.0,14,28,52.2322793091366,20.9880352434975,1,68.0,0,0,0,0,0,1,0,1,0,1,1,0,3200,1,0,0,0,1,0,0,20,5126.4482071018065
1205073e02cd720425d2f5425990b82d,52.0,2.0,7,8,52.24053,21.034167,2,16.0,0,0,0,0,0,1,0,1,1,1,0,0,3500,0,0,0,0,0,1,0,64,3840.00717517889
1e2168bd7d859134f9ddad4b2c8d5518,37.0,2.0,2,10,52.1892451011445,21.0518482960756,5,13.0,0,0,0,0,0,3,0,1,1,1,0,0,2800,0,0,0,0,0,1,0,41,3200.0008859460313
84f64e4db37787b1191827135f7d5ad2,38.0,2.0,2,5,52.2303898290653,20.9660250636452,2,25.0,0,0,0,0,0,1,0,0,1,1,1,0,3650,1,0,1,0,1,0,0,1,4171.597919861986
511058be5a1499945562f69d2142d228,35.39,2.0,3,5,52.19292,21.04597,5,4.0,0,0,0,0,0,2,0,0,0,1,1,0,3100,1,0,0,0,0,1,0,4,3465.0800999981006
87697dadf39aab2813c0df3966f8b9e8,40.0,2.0,3,8,52.2309832585012,20.9903179676447,0,64.0,0,0,0,0,0,1,0,1,0,1,1,1,3800,1,0,1,0,1,0,0,13,5057.351656593407
5af41333e31f0eaa1a7821ff9ab828ef,46.0,2.0,2,3,52.1423261455399,21.0497228338818,10,33.0,0,0,0,0,0,0,0,0,1,0,1,0,3000,1,0,1,0,1,0,0,23,3553.9452141969145
0a7b5e096c8406a324a8bce1366d73e1,46.0,2.0,4,5,52.20055556,21.02444444,3,32.0,0,0,0,0,0,1,0,1,1,1,1,1,3900,1,0,1,0,1,0,0,5,4183.488002322279
663070fd90b86d206c54b52df7fb932e,69.0,3.0,3,7,52.2404915024742,21.0236674155451,1,53.0,0,0,0,0,0,0,0,0,1,1,1,0,5200,1,0,0,0,0,1,0,23,5520.063830065359
51df28fa8ea84ce6f3fb2dd3c4cb2628,48.0,2.0,2,3,52.2008827002485,20.953049453095,4,11.0,0,0,0,0,0,1,0,1,1,0,0,0,3200,0,0,0,0,0,0,0,19,3881.864325065773
22fcfbe0f0140708ccf873226b9d25c8,44.0,2.0,3,4,52.2186792471782,20.8984866376418,7,6.0,0,0,0,0,0,3,0,1,1,1,1,0,3500,0,0,1,0,0,1,0,1,3437.7802509643143
8c042ee00a777363c22ef3720e70367d,45.0,2.0,3,8,52.2293558758082,20.9906785759419,0,54.0,0,0,0,0,0,1,0,1,1,1,0,0,3850,1,0,0,0,0,0,1,56,4012.8776698068596
ec1de5358b53f46c1375d3591f0a2513,45.0,2.0,3,5,52.1728466096621,20.9999188688053,6,25.0,0,0,0,0,0,2,0,1,0,1,1,0,3300,1,0,1,0,1,0,0,15,3797.4143355154483
1388abc50e6f0a8f0963c8461c700228,30.0,1.0,1,4,52.1893205262071,21.0027282640049,4,20.0,0,0,0,0,0,0,0,0,1,1,1,0,4500,1,0,1,0,1,0,0,1,3677.7436364862915
4d8b8271ba2b811f8a6f7a72259f156c,28.0,1.0,2,7,52.2502,21.0336,2,33.0,0,0,0,0,0,0,0,0,0,1,0,0,2700,0,0,0,0,0,0,0,7,2984.972732359306
92b6880c1accd0b8e2ce0c2af192c3b8,42.0,2.0,1,8,52.1893205262071,21.0027282640049,4,20.0,0,0,0,0,0,0,0,0,1,1,1,0,6000,0,0,1,0,0,0,0,1,4188.36595558623
e61e88bad015f2ccb3ec7fb6a82ed0ed,45.0,3.0,1,3,52.2485038904888,20.9845001051851,2,32.0,0,0,0,0,0,0,0,0,1,0,0,1,3500,0,0,0,0,0,0,0,59,4397.5798528545
41599d08c187019017fe197979aecbf2,75.0,3.0,1,3,52.24053,21.034167,2,16.0,0,0,0,0,0,1,0,0,1,0,0,1,4500,1,0,0,0,0,0,1,93,6588.088713675214
15007b3fb0ad3ecba0e8e0814c3d7fae,45.0,2.0,5,8,52.1683906359968,21.024393637198,7,3.0,0,1,0,0,0,2,0,1,1,1,0,0,3100,0,1,0,0,0,1,0,40,3140.895503582675
c46a071bf93dfb98997828808c3cad31,63.0,3.0,4,7,52.258428070375,20.9746531936523,3,32.0,0,0,0,0,0,0,0,1,0,1,1,0,5550,1,0,1,0,1,0,0,12,5587.574538239539
c67d59074414e5645c5308baa574f6e2,85.0,4.0,7,9,52.1336387958756,21.0533949813525,11,13.0,0,0,0,0,0,1,0,1,1,0,0,0,5500,1,0,1,0,1,0,0,21,6487.781678571429
3ca99bbec6584663157e0579e0702a49,48.0,2.0,2,5,52.2221,20.9348,4,25.0,0,0,0,0,0,0,0,0,0,1,0,0,3600,0,0,0,0,0,0,0,10,4008.372075760051
2e3eb251d1bddac2f793e180e54d5630,46.0,2.0,7,7,52.2136063,20.9709365,3,29.0,0,0,0,0,0,0,0,0,0,1,0,0,2400,1,0,0,0,0,0,1,74,3688.955288314294
e607845b02c54c80290151574e7fb6e7,40.0,2.0,3,10,52.2263,20.982,1,19.0,0,0,0,0,0,1,0,1,0,1,0,1,3997,1,0,0,0,1,0,0,9,4586.188314844259
7ca44aafa538befa2d9d226e399163f9,57.0,2.0,6,7,52.14179806,21.05477142,10,32.0,0,0,0,0,0,0,0,0,1,1,0,0,3600,1,0,0,0,1,0,0,15,3993.070554978047
bf2b80fef5f1052010e85378f0021e45,35.0,1.0,4,4,52.23209,21.03914,2,13.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,1,0,0,0,1,0,0,5,3481.1208709956713
6be8063a53d55428f5159553eae35c23,30.0,1.0,3,4,52.16782,21.06814,8,17.0,0,1,0,0,0,2,0,0,1,0,0,0,2750,0,0,0,0,0,0,0,7,3387.7138234338145
1797d993ab1d424de27ad75fa972115f,76.0,3.0,1,5,52.2050495,21.0111849,3,25.0,0,0,0,0,0,0,0,1,1,1,1,0,7000,1,0,0,0,1,0,0,16,6956.882565205361
7f66c4b5531e67f77b37eaf82237a1a6,45.73,2.0,1,5,52.19388889,20.88611111,9,14.0,0,2,0,0,0,3,0,1,1,1,0,0,3100,1,0,1,0,0,1,0,1,3251.8691358058604
0de68ef5a8b312616b93b244fe43d382,51.0,2.0,1,4,52.2325974,21.0633777,4,34.0,0,0,0,0,0,0,0,0,1,1,0,1,3500,1,0,1,0,1,0,0,16,4026.256059643373
1941760f63f5d0e229fb3b165bb0c929,43.0,2.0,3,3,52.2099085677735,20.9305754732112,5,2.0,0,0,1,0,0,2,0,1,1,1,1,0,3100,0,1,0,0,0,1,0,12,3438.3740683760684
f3e51c138e9b557509f3907cff164a8b,40.0,2.0,1,5,52.1281105954883,21.0666805369081,12,28.0,0,0,0,0,0,1,0,1,1,1,1,0,3000,0,0,0,0,0,1,0,19,3173.641977616827
e6e82e930827535776cb6f1595cb622d,38.7,2.0,1,3,52.3187354971288,20.9999865216649,9,4.0,1,2,1,0,1,3,0,1,0,1,0,0,2900,0,0,1,0,0,1,0,2,3051.44575
5c506bb9b03c012be8fc98b31f6dd178,39.5,2.0,16,16,52.2661483327346,21.0384877412138,4,14.0,0,0,0,0,0,0,0,0,0,0,1,0,2200,1,0,0,0,1,0,0,12,4119.4609932571875
b54a5b402b9e08f75e19795d8255832f,62.0,3.0,7,8,52.1789624470783,21.0201525325167,5,12.0,0,0,0,0,0,1,0,0,1,1,1,0,5100,1,0,1,0,1,0,0,8,5624.863786695527
8b0855f1f1e1e4a1d470679f68e8d3bd,56.0,2.0,1,2,52.13981,21.05518,10,30.0,0,0,0,0,0,1,0,0,1,0,0,0,3200,1,0,0,0,0,1,0,27,3652.9306096126093
7349dae0fba808e85dc88fd08e6d91b3,52.0,2.0,4,6,52.2103359,20.9712206,3,31.0,0,0,0,0,0,0,0,0,1,1,0,0,3000,0,0,0,0,0,0,0,5,4610.670178319823
5fce256c731d1903e8d1f9f9d420d1ea,35.0,1.0,1,6,52.26329,21.03473,4,29.0,0,0,0,0,0,0,0,0,0,1,1,0,2300,1,0,0,0,1,0,0,11,3135.2793593093174
b96c38d1e1d844b091ab49335e51537e,71.0,3.0,4,10,52.2775,20.94722222,6,28.0,0,0,0,0,0,0,0,1,1,1,1,0,4000,1,0,1,0,1,0,0,6,5316.01
1c1026aad47905c133eb7293fd123d3f,65.0,3.0,1,6,52.2523081762512,21.0649631031998,4,8.0,0,0,0,0,0,0,0,1,1,1,1,0,4406,0,0,1,0,0,1,0,1,4830.8404004884005
758d26c416c1be8fcfef1679d3ed494a,50.0,2.0,3,6,52.2793520955175,20.9539044514069,6,21.0,0,0,0,0,0,0,0,1,1,1,1,0,3600,1,0,0,0,1,0,0,44,3825.996789826837
c7a4e90139bdf77b76b108890a729a56,46.0,2.0,3,4,52.2322714,21.0201265,1,111.0,0,0,0,0,0,0,0,0,0,0,0,0,4000,1,0,1,0,0,0,1,94,4461.721696759
7ddcd4860d20348b0a7730b9e283ab6c,53.0,2.0,2,8,52.2501011297273,20.979410558101,2,26.0,0,0,0,0,0,0,0,1,1,1,1,0,4200,1,0,1,0,1,0,0,3,4647.873885562297
889050a480e6fc9ced22427984bfbedb,48.0,3.0,8,11,52.231389,20.972222,2,40.0,0,0,0,0,0,1,0,0,0,1,0,0,3600,0,0,0,0,0,1,0,59,4014.909687564904
0ad3d8b0aaa800c4023f3d33712555b7,50.0,2.0,4,8,52.2502507,20.9953916,2,52.0,0,0,0,0,0,0,0,1,1,1,0,0,4600,1,0,0,0,1,0,0,22,4581.652221754476
d4b259ba4bbf371347cb8e849f97164d,45.0,2.0,1,2,52.239564,20.9342507,4,19.0,0,0,0,0,0,0,0,1,1,0,0,0,3600,1,0,0,0,0,1,0,23,3182.5523299628408
dac3e6abd02c32747750e9265f2a8b62,112.0,4.0,9,10,52.23293489,21.03583214,2,20.0,0,0,0,0,0,0,0,1,1,1,0,0,12900,0,0,0,0,0,0,0,8,10850.362470588232
eea2307a2f5745053c9e2f3e9f9e94ec,100.0,4.0,5,7,52.23593093,20.98631197,1,68.0,0,0,0,0,0,0,0,1,1,1,0,0,15000,0,0,0,0,0,0,0,3,12137.618166666665
6b1350148550f435efa86d5af160edd8,132.0,4.0,6,6,52.2226122,21.0197716,1,81.0,0,0,0,0,0,0,0,0,0,1,0,1,10000,0,0,0,0,0,0,0,113,12822.310167832167
19c56cc8dddf1a7c77587c84af5667ca,70.0,3.0,6,11,52.20305036,20.99608445,3,18.0,0,0,0,0,0,0,0,1,1,1,0,0,6000,1,0,1,0,1,0,0,16,5693.995586438261
0f759da51fde08966bbe7317892d498e,54.0,2.0,5,6,52.22820066,20.9948616,0,57.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,1,0,0,0,0,0,1,75,4300.499045592392
16b657b6d2e5d44af9ac717927e7de93,125.0,4.0,1,4,52.1604733,21.0784774,9,29.0,0,1,0,0,0,2,0,1,1,0,0,0,9200,1,0,1,0,1,0,0,20,10151.83023922171
892f7c4e5f3ded28b7f804c3a6800b9e,55.32,3.0,1,4,52.194157,21.0346955,4,4.0,0,0,0,0,0,2,0,1,0,0,0,1,3350,1,0,0,0,0,0,1,70,4396.082159523809
911ff65afb42bda6be082b2ce664afb3,40.0,2.0,3,4,52.2368,21.0087,0,45.0,0,0,0,0,0,0,0,1,1,0,0,1,2690,1,0,0,0,0,0,1,66,3712.963225197006
d882bd5134dcbb727f3cdf0486299cfc,45.0,2.0,7,8,52.2343,21.1025,6,22.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,1,0,0,0,1,0,0,14,3649.3801114800663
9dc22676110b7027c013834326430b5e,52.0,3.0,3,5,52.2251494,21.035899,2,24.0,0,1,0,0,0,1,0,0,1,1,1,0,5500,1,0,1,0,0,0,1,94,5520.241601086049
48915f8c52dce182b7934865f85075b4,58.0,2.0,17,17,52.25805,20.99434,3,32.0,0,0,0,0,0,0,0,1,1,1,0,0,5000,0,0,0,0,0,1,0,17,4493.232292475506
dc0ac9362b1b9acdf55a001d10942e7d,92.01,4.0,4,4,52.2196058,21.0177526,1,70.0,0,0,0,0,0,0,0,1,0,1,0,1,11000,1,0,0,0,0,0,1,74,8530.262558844626
6d2de9afd83f7b428cb0323612f58a5e,68.0,3.0,7,8,52.14251,21.05249,10,37.0,0,0,0,0,0,0,0,0,1,1,1,0,5800,1,0,0,0,1,0,0,16,5156.724404761906
ad94839dee160a6438243d2f38c222f0,60.0,3.0,5,5,52.2641,21.0428,4,13.0,0,0,0,0,0,0,0,1,1,1,1,0,5990,1,0,0,0,1,0,0,3,5560.862689026487
e27f1398dcc15404258fc2d0ca3e9728,94.0,4.0,2,4,52.219219,20.9876121,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0,6900,1,0,1,0,0,0,1,104,7571.355117753357
b610197b616f3bd4a540cbf93f7b2734,35.75,2.0,1,2,52.2405262,21.1233661,8,7.0,0,0,0,0,0,0,0,1,1,0,0,0,2600,1,0,0,0,0,0,0,6,3323.904667172151
445f96fd3946445faaa9c0922bcec0da,38.27,2.0,3,4,52.2350484,21.05998454,3,56.0,0,0,0,0,0,0,0,0,0,0,0,1,3000,1,0,1,0,0,0,1,66,3376.499611952862
bc27c0c05f6259c4417cbe76ace9a9e5,78.0,4.0,3,5,52.1738358,21.0537729,7,11.0,0,0,0,0,0,2,0,1,0,1,0,0,7000,1,0,0,0,1,0,0,2,7325.720351899735
1ba6254b91635bbab1eb8700c2d9c148,41.2,2.0,3,5,52.25344145,21.07454109,5,14.0,0,1,0,0,0,0,0,0,0,1,0,0,4200,0,0,1,0,0,1,0,1,3781.9095161271143
bc6c1c320baa4aac768976ef1855fb49,74.73,4.0,12,13,52.2360024,21.0057738,0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,7500,1,0,0,0,1,0,0,15,9381.948238095238
cee903262e04612d972fbee6fbc3f7da,76.0,4.0,4,4,52.2216,21.0044,1,42.0,0,0,0,0,0,0,0,0,1,1,0,0,6000,1,0,0,0,0,0,1,73,7127.152712443783
62a66195e01a43b6f59488b57e142ff7,45.77,2.0,4,6,52.2593309,20.97032767,3,38.0,0,0,0,0,0,0,0,1,0,1,0,0,4500,1,0,1,0,1,0,0,9,3900.584780651217
9e19d757c57adf2b06f2930493fcb24e,50.16,2.0,2,4,52.19722535,21.00830853,3,31.0,0,0,0,0,0,0,0,0,0,0,0,0,3500,1,0,1,0,0,0,1,64,3553.3028317981443
4bfb1abe0ad7c7ec7d07b262dc7b3229,74.5,3.0,3,3,52.2187033,21.0380181,2,11.0,0,1,0,0,0,1,0,1,0,0,0,0,7500,1,0,0,0,0,0,1,91,6756.128000000001
f9b736c8d5f3426c8f82bcd0df51de66,106.76,4.0,2,4,52.1765406,21.0630173,7,11.0,0,0,0,0,0,2,0,1,1,0,0,0,6500,1,0,0,0,0,0,0,30,7004.243706859327
6737b3a830d3e287d2444c14b8767f97,44.48,2.0,3,7,52.2303788,20.99895545,0,61.0,0,0,0,0,0,0,0,1,1,1,0,0,4500,1,0,1,0,0,1,0,60,3670.774735119597
f0d60e092d9b161df9925c7b87e2fc30,120.0,4.0,3,8,52.20636,21.03877,3,20.0,0,0,0,0,0,1,0,0,1,1,0,0,10000,0,0,0,0,0,0,0,17,10072.829594161043
1fecfdd7075a11d200aecad0510220fd,145.0,6.0,1,2,52.1974,21.01646,3,27.0,0,0,0,0,0,1,0,1,0,0,0,0,12000,0,0,0,0,0,0,0,97,11949.211646464644
214d181433df42b93d14a40b734533f3,47.44,3.0,3,6,52.2406228,20.9953467,1,61.0,0,0,0,0,0,0,0,0,0,1,0,0,3950,1,0,0,0,0,0,1,69,4932.2285621586
cc3115e5df719d0a3f59e14666574f84,41.2,2.0,6,8,52.1390266,21.0395179,10,4.0,0,0,0,0,0,0,0,1,1,1,0,0,3300,0,0,0,0,0,0,0,23,3391.315444292887
13c1e8df1ebdcb1d9e3c999c9da582af,58.0,2.0,2,6,52.22185824,21.0115242,1,97.0,0,0,0,0,0,0,0,0,0,1,0,0,5500,1,0,1,0,0,0,1,104,5162.144037161145
6304bfa7e9db08784f6878892799966b,40.83,2.0,3,5,52.23902,21.13706,9,6.0,0,1,0,0,0,1,0,0,1,0,0,0,3350,0,0,0,0,0,0,0,3,3582.5781129196134
3351527be3a6a4560ffd5dca62d1202a,29.0,1.0,2,3,52.2882,20.9084,9,0.0,1,2,1,1,0,2,1,1,1,1,1,1,2800,1,0,0,0,1,0,0,3,3380.925
1d61e020cb7d6838bb893279bbc8b430,35.5,2.0,4,9,52.2607953,20.982807,3,25.0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,1,0,61,3215.615603443745
7c6af8b13459b03b0e629a575835dd73,53.0,2.0,2,4,52.29869044,21.05525494,8,5.0,0,1,0,0,0,1,0,1,1,1,0,0,3000,1,0,1,0,1,0,0,6,3672.2783642191143
7612f8d3c82e3a0e1688e6d8878a14fd,47.0,3.0,3,4,52.261471,20.9598139,4,20.0,0,0,0,0,0,1,0,0,1,0,0,0,2500,0,1,0,0,0,1,0,53,3337.260650742125
1ee31556202b9e3e07c71c19ad2baf30,41.27,2.0,4,6,52.2149299,20.9690149,3,23.0,0,0,0,0,0,0,0,1,1,1,0,0,4000,1,0,0,0,1,0,0,6,4133.96289710573
e166b2516da2dfa94e0b1c536cdf21a0,48.46,2.0,6,7,52.21355376,20.97108745,2,29.0,0,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,0,0,0,0,0,70,4122.332313358506
61dc428910e4cb5c19e51fc5f77f53aa,37.0,2.0,3,12,52.222906,20.9821169,1,30.0,0,0,0,0,0,1,0,0,1,1,0,0,3500,0,0,0,0,0,1,0,56,3436.9212324445703
3afb7067727fe5566170095f683f8e6c,56.0,2.0,5,6,52.2294506,21.1056076,6,12.0,0,0,0,0,0,1,0,0,1,1,0,0,2900,0,0,0,0,0,0,0,14,4016.977137539866
9556592f01843c67e2fb072663144255,62.0,2.0,3,8,52.1889899,21.0022116,4,22.0,0,0,0,0,0,0,0,0,1,1,0,0,4700,1,0,0,0,1,0,0,11,5188.6640849658215
bee039dbd7dcd958a6e8f71a64cd4dd3,42.2,2.0,2,8,52.2425385,21.1001456,6,31.0,0,0,0,0,0,0,0,1,1,1,0,0,3200,1,0,1,0,1,0,0,6,3469.3193189081553
00a76a9d26d40baaf56d11cd4f6da5ea,51.92,2.0,12,15,52.28109,20.92044,7,5.0,0,1,0,0,0,1,0,1,1,1,0,0,3000,0,0,0,0,0,1,0,17,3516.559222222222
cdaa5c402f0ac29c25a4e4f6e31ac590,50.0,2.0,7,22,52.2283488,20.9622997,2,11.0,0,0,0,0,0,1,0,1,0,1,0,0,2800,1,0,1,0,1,0,0,1,4755.856273074196
a3e00ffe8ce3db1480371158325e785f,68.75,2.0,5,11,52.18896,20.99494,4,26.0,0,0,0,0,0,0,0,1,1,1,0,0,5450,1,0,1,0,1,0,0,12,6016.733437911789
a7686d249ed2b813706adf0922f5d5c6,40.0,2.0,2,4,52.27187,20.9796,4,41.0,0,0,0,0,0,1,0,0,1,1,0,0,4500,1,0,0,0,0,0,1,95,3555.4885213161842
b7617b92a550ebaa2ca2ee26325094cd,37.08,2.0,3,4,52.20229404,20.97942352,3,20.0,0,0,0,0,0,1,0,0,0,0,0,0,2800,0,1,0,0,0,1,0,60,3014.3642778709777
2743b8fe73b75ca95e463ac9c8e6c6c0,105.0,4.0,1,6,52.20379,20.99804,3,23.0,0,0,0,0,0,0,0,0,1,1,0,0,15500,1,0,0,0,1,0,0,17,9177.584623730683
55eb2812fa4f3c8cf58c6774c81f46b4,54.54,3.0,3,7,52.1553091,21.01596075,8,7.0,0,0,0,0,0,2,0,1,1,1,0,0,2800,0,0,1,0,0,1,0,22,4083.942302808303
3e6d05b865e8359eee8be44a3ba34a99,27.0,1.0,1,6,52.1422,21.0496,10,33.0,0,0,0,0,0,0,0,1,0,1,1,0,2300,0,0,0,0,0,1,0,24,3206.209308643737
178ffac3a5cb3dc75d2f30aa74b6fa19,59.5,2.0,1,3,52.28436,21.03028,6,14.0,0,0,0,0,0,2,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,22,4026.5252806992326
95f15e2710bf59883e483a8d977df76b,54.0,2.0,3,4,52.1328623,21.066766,11,43.0,0,0,0,0,0,0,0,1,1,1,0,1,3200,1,0,0,0,0,0,0,24,3478.1149047619047
121a6d966360e4a9ce1ab1e0be93e4cd,33.95,1.0,4,8,52.1783218,20.9931216,5,18.0,0,0,0,0,0,1,0,1,0,1,0,0,3000,1,0,0,0,1,0,0,8,3391.197015758116
f302306b94b0e4e4ad2cc4f8ff6febde,93.0,3.0,2,5,52.2414352,21.0280864,1,39.0,0,0,0,0,0,0,0,1,1,1,1,0,13000,1,0,1,0,1,0,0,12,11507.713731182796
12be04911d220a3a85bb1c7f6969f2c2,45.0,2.0,3,5,52.2371,21.0214,1,89.0,0,0,0,0,0,0,0,0,1,0,0,0,4000,1,0,0,0,0,0,1,104,4508.402097290785
7d4fce72f471c1bc4e3cf5b1c91dd6a1,52.4,2.0,2,10,52.26799,20.94813,5,18.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,1,0,0,0,1,0,0,24,3903.551377778398
293d59e7d4836307cb358f67eef3f268,26.7,1.0,7,15,52.23812887,21.00384235,0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,2700,0,1,0,0,0,1,0,56,3162.774489177489
a8d28b86f51dc99fdf65c855937335ae,70.4,3.0,3,4,52.15626,21.07874,9,9.0,0,1,0,0,0,1,0,1,1,1,0,0,6800,1,0,0,0,1,0,0,16,6153.545718062725
1b3e4e9fcb8be359c380d5ef1c8e9095,57.0,2.0,3,3,52.2258,21.0348,2,26.0,0,1,0,0,0,1,0,1,1,0,0,0,4200,1,0,1,0,0,0,1,85,4456.4531222962
2501734fd39f5a96d080b28e6ca86cbf,41.0,2.0,1,6,52.2459,20.9649,3,16.0,0,0,0,0,0,1,0,1,1,1,1,0,3500,0,1,0,0,0,1,0,7,3378.260847446988
2e8a7ed4042ac6438dfa947dc880e60e,128.0,6.0,5,5,52.2297,21.03687,2,16.0,0,0,0,0,0,0,0,0,1,1,0,0,13000,0,0,0,0,0,0,0,83,12327.985194444445
78ca6bb363915825ac135b8598587db3,113.0,4.0,4,12,52.1889914,21.0074343,4,24.0,0,0,0,0,0,0,0,1,1,1,1,0,11500,1,0,0,0,1,0,0,17,9526.910791935421
51e5015fa5561d428d7d7733bd88c149,32.0,2.0,1,3,52.2441,20.9898,1,49.0,0,0,0,0,0,0,0,1,0,0,0,0,2900,1,0,0,0,0,0,1,74,3387.873330713005
a96be41933749aeff0a78a8c859982ec,83.0,3.0,1,3,52.3311641,20.9701115,11,12.0,0,1,0,0,0,2,0,1,1,1,0,1,5990,1,0,0,0,1,0,0,17,6378.9425
0953a06198cab991d35a98b03b615f61,37.0,2.0,7,10,52.2309329,21.0408294,2,12.0,0,0,0,0,0,0,0,0,0,1,0,0,2800,0,0,0,0,0,0,0,60,3663.3690097049503
1aa5a9b4f5a334fb69ccf1b2dc950268,31.82,2.0,1,2,52.23025845,20.90902275,6,23.0,0,0,0,0,0,2,0,0,1,0,0,0,2500,1,0,1,0,0,0,0,1,3269.554393503742
0721bf407c2a127d0bd2d9c77b3199b9,68.0,2.0,16,16,52.2321887,20.987582,1,67.0,0,0,0,0,0,1,0,1,1,1,0,0,3500,0,0,1,0,0,0,0,14,5459.645256704982
13f75842fe3d12caed94753364261c66,45.0,2.0,3,6,52.20083955,21.03703592,4,17.0,0,0,0,0,0,1,0,0,0,1,0,0,3300,0,0,0,0,0,0,0,5,4181.0755307806485
